kin_similarities,nonkin_similarities
0.97264653,0.31049824
0.96236753,0.6007148
0.9468429,-0.053029306
0.99094296,0.8880445
0.9800986,0.7417121
0.98968434,0.42324266
0.9468429,-0.09308839
0.9521855,0.34182876
0.9172766,0.018211246
0.92653525,-0.35673165
0.98124915,0.57567096
0.9347173,-0.30078235
0.9916868,-0.1051605
0.95951056,0.036222205
0.93685347,-0.36517864
0.93579936,0.40569532
0.957967,-0.42969888
0.9262199,0.47992414
0.9712743,0.9776238
0.9428418,-0.28053135
0.9799137,0.5749984
0.9346302,0.7269468
0.9046396,-0.44351065
0.98267454,0.34957403
0.9046396,0.1312339
0.94796443,0.406959
0.985133,0.65463287
0.90458083,0.47461775
0.90458083,0.43269175
0.94796443,0.6804681
0.9046396,0.50638175
0.97264653,0.8146976
0.9346302,0.20203233
0.93579936,0.4703595
0.9172766,0.089934774
0.95478994,0.2642272
0.9428418,0.61308086
0.97225416,0.7040582
0.957857,0.2417177
0.93685347,0.45338702
0.95966995,0.39024115
0.9712743,0.008443562
0.9935575,0.8113066
0.957967,0.7520269
0.96236753,-0.06461143
0.9046396,0.5971409
0.9528291,0.92850757
0.96236753,0.7809953
0.98267454,-0.3074388
0.95394814,0.574844
0.98968434,0.73311484
0.95478994,0.7370579
0.96665066,0.34914017
0.95966995,0.19025284
0.957857,0.3632362
0.94796443,0.63214684
0.95951056,0.79097897
0.9172766,0.6877308
0.9799137,0.66429603
0.9262199,0.7224718
0.89584225,-0.18687293
0.9441129,0.1804977
0.91186,0.669695
0.8940892,0.96187043
0.9111627,0.27695173
0.6361073,0.3074502
0.80265117,-0.12422326
0.89584225,0.5408627
0.8940892,0.29085848
0.68043816,-0.06154549
0.68043816,0.20265858
0.94864255,0.11039125
0.68043816,0.47004306
0.71309555,0.7014724
0.91186,0.038136706
0.68512875,0.7400371
0.96595573,0.9430743
0.7245783,0.40225857
0.96595573,-0.19211811
0.9441129,-0.18683906
0.8940892,-0.20951618
0.68043816,0.4997006
0.68512875,0.5689819
0.86906934,0.4295132
0.71309555,-0.051719446
0.59594417,-0.39360633
0.75041735,0.5319839
0.8804129,-0.30837178
0.6361073,0.25766146
0.7245783,0.7620101
0.8804129,0.8545389
0.68512875,0.5430118
0.8940892,0.8208056
0.9441129,0.15125294
0.6524999,0.76640546
0.7603211,-0.06300989
0.91737896,0.5804241
0.68512875,-0.021915372
0.7603211,0.5240032
0.9111627,0.4498669
0.80265117,0.72516656
0.8788427,-0.035045475
0.89584225,0.0663803
0.8788427,0.27179882
0.7603211,0.3074502
0.94864255,-0.1783674
0.8788427,0.8836808
0.9567126,0.56891537
0.59594417,0.4780908
0.86906934,0.46756628
0.8804129,0.07277713
0.811195,0.27422664
0.54422987,-0.334504
0.5165739,0.8396867
0.8315592,0.28686997
0.8468516,-0.005895689
0.5165739,0.77584493
0.5165739,-0.06499419
0.5165739,0.53581434
0.54422987,-0.25598148
0.8468516,0.43115717
0.5165739,-0.35075435
0.8315592,0.9164901
0.5165739,-0.0085323155
0.54422987,0.6817739
0.49399817,0.69340193
0.8468516,0.07543068
0.8315592,0.5501113
0.5165739,-0.43701828
0.964274,0.57782614
0.98917437,0.7021462
0.9714412,0.4818996
0.964274,0.69960696
0.9712578,0.92506135
0.960681,0.75372696
0.8647163,0.5892339
0.964274,0.7685621
0.960681,0.6829035
0.9712578,0.3752275
0.9712578,0.8619783
0.95415425,0.7606359
0.98917437,0.68420136
0.9369718,0.8426514
0.95415425,-0.0037436076
0.9369718,0.73563695
0.964274,0.33857262
0.98917437,0.18671858
0.9712578,0.83592343
0.97069573,0.7578205
0.99731636,0.8809778
0.95560503,0.7643012
0.9714412,0.33762786
0.9561695,0.8969971
0.8647163,0.42970508
0.95415425,0.5572768
0.8647163,0.80876416
0.960681,0.5895044
0.9369718,0.4613734
0.95415425,0.5015448
0.9561695,0.59684765
0.9714412,0.4533417
0.960681,0.53180015
0.964274,-0.33045372
0.8647163,0.7361058
0.99731636,0.28707877
0.98917437,0.76020813
0.964274,0.6090555
0.9369718,0.62597317
0.9369718,0.42107195
0.99731636,0.810628
0.964274,0.76830316
0.87153393,0.5631698
0.5840108,0.41768283
0.88575506,0.7940352
0.73007774,0.08392068
0.6535306,0.15045118
0.7008449,0.8796146
0.48832536,0.6593158
0.88575506,0.76137185
0.5840108,0.32938713
0.6535306,0.14292513
0.8505914,0.6754369
0.6616113,0.8652668
0.5840108,0.77102643
0.87153393,0.23775882
0.805663,-0.27457437
0.7008449,0.7059256
0.48832536,0.7955003
0.83908236,0.6344014
0.73007774,0.33414984
0.83908236,0.6177731
0.7959948,0.6908281
0.73007774,0.43346334
0.805663,0.32126343
0.87153393,0.3806062
0.87153393,0.7361935
0.73007774,0.66502917
0.7959948,0.9201854
0.48832536,0.77015114
0.74691707,0.68165654
0.69364434,0.22247046
0.6926444,0.67572725
0.6926444,0.49760646
0.53409106,0.37030834
0.69364434,0.75765026
0.53409106,0.027833883
0.6926444,0.7369968
0.6088609,0.26658377
0.57611555,0.4081161
0.56196797,0.32778275
0.43640238,0.9761105
0.43640238,0.6429963
0.6753349,-0.015680686
0.57611555,0.8514698
0.7431599,0.43522826
0.7431599,0.7699988
0.65151095,0.15917599
0.43640238,0.91848004
0.6753349,0.29325017
0.6753349,0.805446
0.66095877,0.5331409
0.6753349,0.49527812
0.43640238,0.192147
0.7431599,0.64874285
0.7431599,0.2539329
0.57611555,0.2399089
0.66095877,0.55193156
0.5199302,0.20756873
0.48451853,0.43150234
0.48451853,0.531528
0.6218156,0.7287665
0.56808436,0.55632913
0.48451853,0.9119905
0.48451853,0.0060440283
-0.20898522,-0.119303666
-0.27164862,0.10290583
-0.20898522,0.53292775
-0.27164862,-0.15321371
0.44157028,-0.49913
0.48729563,0.39353782
0.47934347,0.28766567
0.62094545,0.49472943
0.62094545,-0.5332391
0.44157028,0.8705497
0.48729563,-0.01965443
0.426718,0.6835641
-0.24790189,0.8035468
-0.10629182,-0.018978555
-0.24790189,0.034014307
-0.03211961,0.043756917
-0.027700238,0.6355741
-0.10629182,0.53735214
-0.24790189,-0.26587492
-0.03211961,-0.5159315
-0.10629182,0.07662685
0.04006775,0.5989299
-0.09282783,0.75801015
-0.17258874,0.5489831
-0.03211961,0.6907591
0.043265052,-0.12360462
0.9815485,-0.091343984
0.9890057,-0.2498178
0.98055756,-0.03912545
0.987944,-0.10896345
0.96926624,0.038170557
0.98879033,0.47769812
0.9846201,-0.113509335
0.97935045,0.2224865
0.9921949,0.08893683
0.9830495,0.31457004
0.99186456,0.17050697
0.99186456,-0.3575355
0.9830495,-0.0967376
0.9815485,-0.033126436
0.98213065,0.5399975
0.9830495,0.124580175
0.97935045,0.47939092
0.9830495,0.062063646
0.96926624,-0.16585201
0.9815485,-0.25194603
0.9862925,0.19792655
0.9815485,0.5319319
0.987944,0.77316105
0.9890057,0.21917957
0.98213065,-0.2922716
0.97935045,0.38607484
0.96926624,0.2033808
0.96926624,-0.12721825
0.9830495,-0.05597587
0.9862925,0.35573825
0.9815485,0.5002923
0.98055756,0.53026855
0.974609,-0.18113756
0.9822887,0.043832347
0.97935045,-0.35829568
0.9815485,0.20034549
0.9921949,0.2494779
0.9890057,0.6065491
0.96926624,0.5574629
0.9822887,-0.357292
0.99186456,0.18506873
0.98055756,0.6552856
0.99186456,0.0005719755
0.987944,0.54744154
0.97935045,0.048629005
0.98879033,0.8875986
0.9815485,0.5369718
0.9815485,-0.20962065
0.9822887,0.7914526
0.987944,-0.06849384
0.9890057,0.87384397
0.99186456,0.868232
0.97935045,0.28472292
0.98213065,0.10785661
0.974609,0.7242559
0.9830495,0.032923225
0.98879033,0.56870866
0.9890057,0.8482133
0.9921949,-0.17530122
0.9815485,-0.098504275
0.9044145,0.25105923
0.9466184,0.11519603
0.9787653,-0.38183182
0.9229287,0.7648783
0.9044145,-0.18296582
0.9787653,-0.089754246
0.98337317,0.13271892
0.9860301,0.48751205
0.9080639,-0.28257143
0.9860301,0.7162576
0.9296981,0.03510027
0.92872804,-0.33491847
0.98337317,0.3112442
0.9877501,0.62446177
0.9868734,-0.32915682
0.94843966,0.5586672
0.94843966,0.24478957
0.88493633,-0.48488632
0.9868734,0.9361654
0.953521,0.7993319
0.953521,-0.28751516
0.98929375,0.26096708
0.953521,-0.18615066
0.9058336,0.4701502
0.95717096,-0.16033123
0.95356745,0.024909658
0.9821864,0.5449999
0.9697553,0.28301653
0.9536086,-0.407499
0.99336314,0.22461452
0.96696657,0.26173067
0.95356745,0.3527097
0.88493633,-0.15968886
0.99336314,-0.16763464
0.9662256,-0.19479804
0.9339168,0.30565464
0.94843966,-0.40075704
0.94843966,0.3232982
0.8632722,0.26787156
0.98383665,-0.24266341
0.95717096,-0.41282517
0.8788501,0.5470535
0.9489555,0.34287214
0.9504051,-0.020544093
0.9875069,-0.20375064
0.9662256,0.38591778
0.8788501,0.38503242
0.97801393,0.3938695
0.9504051,0.12176378
0.9821864,0.07719149
0.9339168,0.0024027526
0.9898474,0.8463633
0.98068947,0.71657
0.9769337,-0.30520406
0.9655436,0.26809648
0.9454566,0.13620251
0.95717096,-0.22908553
0.95493066,0.3728385
0.99336314,0.9299338
0.9652611,-0.47866178
0.9058336,0.81214553
0.94843966,0.44711947
0.9900243,0.07698396
0.9697553,0.09666726
0.9821864,-0.012675025
0.9609159,0.11314323
0.9058336,-0.19418006
0.97801393,0.7579763
0.9609159,0.5309969
0.9542648,0.22852944
0.9671056,-0.2814992
0.9396634,0.16352169
0.95724964,0.39093482
0.9759384,-0.1637418
0.9609159,-0.2214648
0.95493066,-0.004673168
0.99425596,-0.22332045
0.97859347,0.15114081
0.953521,-0.009062689
0.97801393,0.09707002
0.98183227,0.95606136
0.9339168,-0.18546379
0.98183227,0.55198526
0.9759384,-0.033987865
0.97740674,0.7280686
0.98099893,0.06116483
0.9896639,0.36196595
0.9883067,0.97171724
0.9863989,-0.05345431
0.95700705,0.15765375
0.9244456,0.6790353
0.9772338,0.54430974
0.9776292,0.23655955
0.97967464,0.9171529
0.9896639,0.3006407
0.98291636,0.55531275
0.98750615,-0.26886165
0.98750615,-0.28722566
0.95700705,0.27837902
0.97740674,-0.17021666
0.9863989,0.40757626
0.98099893,0.9823098
0.9896639,0.25184435
0.9776292,-0.16620953
0.98284984,0.33496475
0.9566057,-0.23934548
0.9566057,0.23262772
0.9566057,-0.28023112
0.7443503,0.51447034
0.94318044,0.35725853
0.9226969,0.042738363
0.83110476,0.61884665
0.8353531,0.84471244
0.8436741,0.54030144
0.7354241,0.460281
0.7196146,0.39511707
0.9529232,0.07422153
0.6893516,0.7517552
0.8436741,0.7206719
0.8680372,0.74707305
0.9529232,0.014227817
0.81796527,0.6568454
0.9529232,0.35998085
0.8532666,0.76898336
0.94318044,0.51278204
0.9529232,0.8138479
0.8680372,0.8766744
0.75942576,0.3829922
0.85977846,0.79791856
0.8447071,0.62475127
0.75942576,0.8992784
0.9529232,0.86620903
0.7354241,0.14897946
0.75942576,0.65166026
0.8353531,0.79900455
0.9226969,0.38609886
0.8413453,0.527405
0.7247685,0.5938772
0.8436741,0.05994142
0.7443503,0.34489316
0.9226969,0.53445876
0.81796527,0.80160224
0.8436741,0.41457888
0.92415345,0.65795
0.8447071,0.4680162
0.8697267,0.51840776
0.8697267,0.8093562
0.8532666,0.4727914
0.8486401,0.226034
0.74746263,0.9157063
0.7772912,0.8678566
0.96428484,0.35642666
0.8486401,0.92109084
0.87509316,0.8075808
0.9280044,0.5414295
0.735492,0.46924007
0.96428484,0.85539836
0.8558273,0.76631975
0.9277902,0.68050194
0.8626369,0.12512422
0.8601822,0.9108856
0.96600044,0.71921754
0.8578861,0.68467176
0.879017,0.7021334
0.76882184,0.85468745
0.8469822,0.628373
0.8558273,0.70820045
0.8578861,0.62348986
0.8432007,0.6194813
0.74746263,0.2900003
0.9277902,0.7316595
0.6988185,0.75533515
0.735492,0.19129476
0.96428484,0.4308411
0.6988185,0.07865296
0.74343127,0.76566166
0.74746263,0.32577637
0.9606123,0.86881846
0.74343127,0.22184978
0.8486401,0.91522837
0.7772912,0.3173899
0.8469822,0.48187757
0.9277902,0.69641185
0.8578861,0.7728687
0.8601822,0.25402212
0.76882184,0.745771
0.8626369,0.07651311
0.8578861,0.8296916
0.8626369,0.6932598
0.8432007,0.8320449
0.9606123,0.9289375
0.879017,0.75489146
0.96600044,0.21796606
0.879017,0.7796909
0.94547856,0.25256017
0.8601822,0.51760924
0.7815457,0.564089
0.96798,0.6131413
0.94814056,0.772337
0.7706954,0.93723726
0.9526787,0.5901092
0.86756575,0.55907536
0.8749819,0.2979351
0.72254276,0.5764551
0.7815457,0.20364699
0.87065786,0.8984715
0.873692,0.5349401
0.873692,0.13099563
0.84892046,0.5623477
0.74161446,0.74702555
0.8349418,0.31427515
0.96798,0.6828755
0.8749819,0.7738953
0.7706954,-0.031697914
0.94814056,0.5376711
0.923591,0.9033855
0.84892046,0.38730603
0.9006368,0.36187467
0.90511894,-0.09747671
0.74161446,0.67566705
0.77133757,0.27739537
0.7721636,0.8226367
0.7706954,0.6423902
0.86689615,0.7186718
0.839761,0.7350309
0.839761,0.8499676
0.86756575,0.6494049
0.9007348,-0.12272604
0.7706954,0.113939166
0.7706954,0.71456134
0.864838,0.4912771
0.76442504,0.7565325
0.9698911,0.09895764
0.86756575,0.41953105
0.8349418,0.5378684
0.7319303,0.32478383
0.861543,0.9315214
0.76102066,0.37626833
0.861543,0.8284346
0.7526195,0.6508737
0.7526195,0.5366303
0.9315381,0.33052394
0.8872826,0.8157152
0.7693651,0.66431975
0.95465803,0.9339644
0.8789219,0.30742168
0.8632176,0.8906584
0.7693651,0.8937197
0.7693651,0.88731194
0.76102066,0.84565425
0.96457565,0.46472806
0.76102066,0.642378
0.9615457,0.8926718
0.96457565,0.47999877
0.9308198,0.48973322
0.8922112,0.61080885
0.9315381,0.17103499
0.96457565,-0.0668138
0.8922112,0.6418611
0.94207776,0.025730709
0.84902406,0.63569826
0.894871,0.7232171
0.9653393,0.5455681
0.96039283,0.7107525
0.8550722,0.62466353
0.8872826,0.5535699
0.94216853,-0.18053828
0.8632176,0.36243194
0.9315381,0.5014918
0.759921,0.94507474
0.96457565,0.11963522
0.85247725,0.24253832
0.9653393,0.73674476
0.8550722,0.5722419
0.9653393,-0.108650714
0.8563584,0.7486367
0.759921,0.42592525
0.9600381,-0.010881339
0.84902406,0.614939
0.9308198,0.31030643
0.9045765,0.9834366
0.8631108,0.29989198
0.7577295,0.5644529
0.84902406,0.7058133
0.8188416,0.82911754
0.92555237,0.043493114
0.79578286,0.67484236
0.7941863,0.83710897
0.76396817,0.8048929
0.9783337,0.10680352
0.80663085,0.52711
0.9239683,0.5489075
0.8188416,0.2409919
0.92555237,0.31228212
0.7941863,0.7417042
0.79578286,0.52904695
0.9288647,0.73619777
0.77510726,0.8835068
0.990333,0.4660135
0.9783337,0.28546798
0.8188416,0.26604688
0.7813499,0.5513171
0.7941863,0.04811665
0.9239683,0.94056714
0.81858575,0.2477839
0.7902724,0.44112968
0.7813499,-0.044538453
0.9210019,0.6387849
0.9210019,0.33266243
0.7902724,0.28339353
0.9239683,0.1174977
0.9783337,0.38400835
0.9288647,0.7133765
0.9182943,0.21746017
0.7902724,0.71851337
0.9182943,0.17720748
0.80663085,0.73946786
0.93438816,0.8870557
0.81858575,0.8352804
0.76396817,0.9167284
0.9288647,0.74330777
0.82746994,0.6854248
0.990333,0.42764938
0.80761063,0.79489046
0.9288647,0.94088364
0.77510726,0.66592866
0.9288647,0.38624233
0.79578286,0.586106
0.9902982,0.11941421
0.93438816,0.55633926
0.9288647,0.95387334
0.9288647,0.8429314
0.9854318,0.3978027
0.92053634,0.76133555
0.78410244,0.91483545
0.9898849,0.40259254
0.788846,0.40148172
0.92951894,0.41792724
0.92310727,0.70067745
0.9095282,0.5024856
0.7727285,0.26645234
0.9904076,0.79901516
0.785467,0.4075837
0.9932297,0.29394487
0.7913196,0.9237906
0.785467,0.6330668
0.99203897,0.9272577
0.7913196,0.37565956
0.9095282,0.9585327
0.78830814,0.2586376
0.9264679,0.6096761
0.7913196,0.41714105
0.79930097,0.7510476
0.7596245,0.71275496
0.9264679,0.8526962
0.78830814,0.5195533
0.78410244,0.6291869
0.91772205,0.78172624
0.9167143,0.9123778
0.7913196,0.43636352
0.9904076,0.8112813
0.91772205,0.5073807
0.92310727,-0.17317623
0.9095282,0.75849605
0.785467,0.5869661
0.9167143,0.80797493
0.9095282,0.74129486
0.76743364,0.8281642
0.76743364,0.24827753
0.92310727,0.8268588
0.9095282,0.31535167
0.80819577,-0.029633343
0.99203897,0.45855626
0.80819577,0.47079974
0.7644931,0.72725666
0.79930097,0.81461877
0.78830814,0.6188266
0.99203897,0.61302066
0.92310727,-0.13751462
0.9167143,0.4289583
0.91082036,0.952039
0.99304163,0.6356359
0.9293971,0.40594786
0.91082036,0.47505677
0.8102981,0.6595313
0.9243417,0.24326578
0.8212621,0.4862479
0.99267757,0.356573
0.9243417,0.69875133
0.91082036,0.44988817
0.9351052,-0.031747557
0.77934265,0.7309233
0.7896693,0.7214079
0.8134856,0.55080944
0.9351052,0.60045254
0.78227955,0.56584185
0.9846578,0.57412136
0.91082036,0.25983205
0.8102981,0.21626368
0.99304163,0.60351896
0.8212621,0.15309766
0.9351052,0.110524416
0.7988977,0.47884807
0.9846578,0.91340154
0.9343847,0.31944898
0.7896693,0.6135499
0.99267757,0.55138874
0.7896693,0.53944564
0.9874847,0.85555506
0.9846578,0.18580967
0.8151345,0.75260997
0.7896693,0.60599875
0.80346614,0.6158484
0.91716015,0.92124945
0.8134856,0.5290973
0.91716015,0.157107
0.9846578,0.6327449
0.9099054,0.6843879
0.8134856,0.12171136
0.9243417,0.82418525
0.7872676,0.5882216
0.902863,0.89429474
0.7600336,0.59331053
0.7872676,0.8506416
0.918427,0.79959106
0.9793385,0.4328585
0.89200044,-0.10008164
0.75185084,0.37011424
0.8029394,0.82024
0.9176247,0.5717616
0.78892815,0.7981646
0.98422027,-0.36910442
0.9176247,0.4576207
0.89200044,0.51536417
0.78892815,0.75260997
0.75185084,0.56379485
0.9176247,0.15846965
0.8029394,0.2096275
0.9085579,0.13254079
0.78954744,0.4485982
0.9176247,0.85833436
0.78892815,0.15230401
0.75185084,0.21357967
0.89200044,0.7271936
0.9866411,0.24268669
0.7872676,0.7834186
0.90713525,0.101218596
0.7600336,0.39569673
0.75185084,0.29716396
0.7511978,0.8335184
0.918427,0.6824766
0.9176247,0.6915482
0.8029394,0.50425625
0.802634,0.5390109
0.9811344,0.94828045
0.7600336,0.5475056
0.7717161,0.21445584
0.9176247,-0.011264291
0.78892815,0.56532943
0.75185084,0.749516
0.998336,0.77204096
0.99637234,-0.04830017
0.99377203,0.7168745
0.9952362,0.054893896
0.9935324,-0.027701668
0.9940977,0.8447985
0.99118227,0.7007053
0.99418366,0.34132853
0.9940977,0.82550967
0.9954383,0.1246276
0.99377203,-0.21242388
0.99118227,0.2932458
0.9934335,0.2690851
0.99418366,0.3017593
0.9940977,-0.23332885
0.994018,-0.29104063
0.9845411,0.84699285
0.9826176,0.23331584
0.9934335,-0.25196874
0.99418366,0.7567119
0.998336,-0.071994394
0.99118227,0.07633195
0.995622,-0.0023040194
0.9933814,0.7456031
0.9940977,0.8397263
0.9826176,0.14998809
0.9934335,0.8981505
0.99118227,0.04170108
0.9826176,0.6181711
0.9845411,0.60270303
0.9897388,0.21077493
0.9897388,0.043736182
0.99811023,0.91980684
0.99767053,0.014301464
0.9828068,0.6289346
0.9897388,-0.24240515
0.9812174,0.5473914
0.99441785,-0.28526288
0.9993341,0.21930356
0.9828068,0.39093634
0.9935354,0.7768724
0.9935354,0.34406763
0.99441785,0.90141463
0.99767053,0.78651226
0.99439836,0.66299915
0.99441785,0.7356559
0.9976975,0.24194083
0.99844784,0.16114208
0.9897388,0.6796111
0.99811023,0.23276952
0.9976975,0.4123066
0.99894077,0.35825685
0.99441785,0.11550238
0.9966722,0.624716
0.9812174,0.3019579
0.9646739,0.052110877
0.99439836,0.121872336
0.9996381,0.3165602
0.99767053,0.6918832
0.9812174,0.45408154
0.98588157,0.15461265
0.9996381,0.9929663
0.99767053,-0.1903485
0.9967902,-0.3175217
0.9828068,0.7177387
0.9966722,-0.069000974
0.99811023,0.96119994
0.99894077,0.17335707
0.99439836,0.3631214
0.9996381,0.4942037
0.9646739,0.7390681
0.9966722,0.32403606
0.9966722,0.2597059
0.99844784,0.44114703
0.9812174,0.6690607
0.99844784,0.60082567
0.99844784,0.11736339
0.9646739,0.78606355
0.9966722,-0.06669946
0.9812174,0.45278957
0.99439836,0.10248964
0.99844784,-0.14803448
0.9812174,0.35199377
0.9966722,0.8016335
0.98833144,0.56374085
0.99811023,0.09760212
0.99767053,-0.0035899282
0.9812174,0.0480183
0.9967902,0.21903221
0.9967902,0.5345808
0.9967902,0.14658388
0.99439836,0.6067918
0.9812174,0.9146653
0.9966722,0.9219662
0.99439836,0.3632633
0.9935354,0.744054
0.9828068,0.12261468
0.9996381,0.26034242
0.99811023,-0.19247946
0.9993341,0.52227604
0.99844784,-0.20903394
0.9646739,0.6095469
0.9897388,0.3383795
0.9828068,0.077663854
0.99767053,0.9206229
0.9935354,0.28933936
0.98833144,0.30913636
0.99439836,0.57697845
0.99439836,0.023133986
0.99811023,0.26872927
0.98588157,0.33565062
0.99185693,0.32249188
0.99844784,0.78170395
0.9993341,0.44288015
0.9812174,0.71760535
0.99894077,0.43381286
0.9966722,0.03174466
0.9996381,0.87557465
0.99678105,0.9692316
0.9976975,0.023235943
0.9987195,0.8358345
0.99879825,-0.0059194528
0.99685395,0.829165
0.9955028,0.23464318
0.9987195,0.21436623
0.9855256,0.74126554
0.98287725,0.010742202
0.9941541,0.7421474
0.9848201,-0.4546557
0.9848201,-0.18726617
0.99230826,0.052738797
0.9941541,0.6398947
0.9948974,0.24531762
0.9848201,0.8082471
0.9986745,0.9201787
0.99152994,0.3544874
0.98484915,0.18346027
0.9855256,0.8268037
0.9955028,0.5112123
0.9875402,0.74421084
0.9941541,0.66788566
0.99152994,-0.17516832
0.9955028,0.97649527
0.9855256,0.63354504
0.99879825,0.7303076
0.995622,0.19710355
0.9826176,-0.14745076
0.9933814,0.7609202
0.9940977,0.1086858
0.9935324,0.6742573
0.9845411,-0.034626953
0.9981942,0.59680915
0.9826176,-0.26692635
0.99418366,0.3137753
0.99637234,0.05429862
0.9845411,0.43812144
0.995622,0.5824452
0.994018,-0.14753523
0.9981942,-0.079243496
0.9826176,0.7407782
0.994018,0.57434225
0.9845411,0.3167348
0.9940977,0.79536974
0.9935324,0.81973714
0.995622,0.7278791
0.9954383,0.9121578
0.9933814,0.9062985
0.9934335,-0.1962567
0.9981942,0.671242
0.998336,0.36068967
0.9952362,0.47515056
0.9845411,0.083928525
0.9845411,0.5446137
0.9935324,0.026209751
0.998336,0.9084159
0.99230826,0.9113263
0.9948974,-0.055341154
0.99230826,0.80817664
0.99456394,0.48489907
0.9941541,0.12698323
0.9848201,0.1328333
0.9986745,0.37832797
0.9941541,-0.34041315
0.9955028,0.84553695
0.9987195,0.5632037
0.9955028,0.630524
0.98287725,0.6387354
0.9948974,0.76531094
0.99879825,0.19974393
0.99685395,0.057289895
0.9948974,0.9318924
0.9948974,0.75685656
0.9848201,0.49191785
0.9848201,0.06374745
0.9941541,0.43975407
0.99685395,0.7522713
0.9848201,0.4370666
0.9948974,0.34877682
0.99879825,0.7638583
0.9986745,0.056151785
0.9940977,0.2535772
0.9933814,0.79692245
0.9981942,0.5030174
0.99418366,0.6928637
0.9981942,0.17058283
0.9934335,0.28324726
0.9981942,0.36153644
0.9826176,0.6242609
0.99377203,0.6673528
0.998336,0.9431698
0.9934335,0.82998437
0.9954383,0.22884968
0.9933814,0.66382647
0.9845411,0.08507071
0.998336,0.32268822
0.998336,-0.16243875
0.9952362,-0.06068197
0.9934335,-0.3598421
0.9845411,-0.033017047
0.995622,0.5345571
0.9826176,0.31023428
0.9981942,0.32858038
0.99418366,0.42710274
0.9954383,0.5155715
0.998336,0.47623724
0.99637234,0.62432855
0.9933814,0.6183956
0.994018,-0.36839837
0.9954383,0.93919355
0.9845411,0.32428914
0.9972771,0.20009798
0.98212993,0.7490959
0.98212993,0.6983439
0.9940321,0.6788384
0.990156,0.63293254
0.98648876,0.47754648
0.98212993,-0.028686084
0.99293256,-0.13882369
0.9896376,0.453903
0.9870431,0.03705251
0.9972771,0.6837595
0.99561316,0.31992882
0.9942877,-0.07962413
0.9870431,0.9249801
0.9958801,0.17666954
0.9870431,-0.095680624
0.99071956,0.6292777
0.9867603,0.59048295
0.98648876,0.6935282
0.98619837,0.74999416
0.99561316,0.7020916
0.99801636,0.25137293
0.99801636,0.027764376
0.9867603,0.15694195
0.99293256,0.77375257
0.9995115,-0.4058286
0.9940321,-0.2843291
0.98648876,-0.042943977
0.9820421,-0.060652774
0.9867603,0.077631444
0.9903107,0.4464748
0.9944388,0.7976162
0.99116147,0.10184588
0.9957999,0.64530313
0.9963688,0.9143616
0.9903107,0.49561003
0.9930491,0.6315029
0.9903107,0.15033913
0.99751204,0.47172847
0.9853885,0.2877267
0.98184067,0.41603997
0.98494846,0.6145183
0.9944388,0.76088417
0.9853885,-0.3081248
0.98184067,0.4606425
0.98184067,0.05387815
0.9847379,0.06764962
0.99582,-0.12685397
0.9903107,0.103648365
0.9656627,0.41092524
0.9963688,0.56226885
0.9957999,0.598764
0.99582,0.40524995
0.9930491,-0.1694888
0.99582,-0.2869661
0.97777975,0.5950847
0.98184067,0.09405017
0.9903107,0.088756196
0.99217993,-0.31500113
0.9903107,0.7931025
0.9853885,0.8461213
0.9903107,0.20748916
0.97777975,0.96803254
0.99582,0.27068472
0.9907029,0.82542706
0.98252875,0.84073305
0.99071956,0.059411183
0.990156,0.87018645
0.99801636,0.38211673
0.990108,0.097246096
0.9896376,0.27543288
0.99604964,0.8077086
0.99561316,0.13035662
0.9995115,0.7310352
0.9896376,0.38618815
0.98212993,0.64237654
0.99293256,0.91973305
0.99801636,-0.054529894
0.990108,0.60024345
0.990108,0.039018754
0.9995115,0.8133208
0.98619837,0.24479485
0.9707539,0.40125245
0.990108,0.21913707
0.990156,-0.53779405
0.98648876,0.2376384
0.9995115,0.5210935
0.9940321,0.18071018
0.9820421,0.25832185
0.9707539,-0.31290326
0.9820421,0.4658356
0.98619837,0.38159737
0.9870431,0.7264573
0.99071956,0.48843712
0.99604964,0.04838399
0.99561316,0.104038745
0.99604964,-0.19512111
0.9995115,0.5368235
0.98212993,0.9355894
0.9972771,0.83453095
0.9942877,0.710545
0.9940321,0.001049072
0.99604964,0.093661085
0.9707539,0.46167123
0.9940321,0.58117
0.98212993,-0.12031712
0.9867603,0.4226627
0.9972771,-0.025853073
0.99071956,0.5479133
0.9870431,0.754514
0.9940321,0.37059817
0.98619837,-0.1247544
0.99561316,0.31374907
0.990156,0.1848668
0.98619837,0.43856823
0.99293256,0.56978214
0.9896376,0.3883213
0.99604964,0.39422616
0.98619837,0.9128877
0.9972771,0.17009073
0.9995115,-0.033049308
0.990156,-0.13169906
0.98212993,0.49754846
0.98619837,-0.12634882
0.98648876,-0.10237515
0.98648876,0.7392426
0.97777975,0.70053184
0.996251,0.050536834
0.98252875,0.22956991
0.9930491,0.60421455
0.9907029,0.87198246
0.9656627,-0.12824532
0.9957999,0.64604974
0.98184067,-0.18328089
0.98252875,0.9059075
0.9903107,0.635334
0.9847379,-0.07595068
0.99217993,-0.17986615
0.9963688,0.7288688
0.99217993,0.06502211
0.9847379,0.89367306
0.98494846,0.07107488
0.9930491,0.047718283
0.9963688,0.62894267
0.98184067,0.4406811
0.9990991,0.42418635
0.9907029,0.7832752
0.9990991,-0.12513833
0.9853885,0.02057356
